Symbol,Name,Country,Sector,Industry
MBOT,Microbot Medical Inc. Common Stock,Israel,Health Care,Medical/Dental Instruments
MBRX,Moleculin Biotech Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
MBTC,Nocturne Acquisition Corporation Ordinary Shares,United States,Finance,Business Services
MBTCU,Nocturne Acquisition Corporation Unit,United States,Finance,Business Services
MBUU,Malibu Boats Inc. Class A Common Stock,United States,Consumer Discretionary,Recreational Games/Products/Toys
MBWM,Mercantile Bank Corporation Common Stock,United States,Finance,Major Banks
MCAAW,Mountain & Co. I Acquisition Corp. Warrant,United States,Finance,Business Services
MCACW,Monterey Capital Acquisition Corporation Warrants,United States,Miscellaneous,Other Pharmaceuticals
MCAER,Mountain Crest Acquisition Corp. III Right,United States,Finance,Business Services
MCAF,Mountain Crest Acquisition Corp. IV Common Stock,United States,Industrials,Consumer Electronics/Appliances
MCAFR,Mountain Crest Acquisition Corp. IV Rights,United States,Finance,Business Services
MCBC,Macatawa Bank Corporation Common Stock,United States,Finance,Major Banks
MCBS,MetroCity Bankshares Inc. Common Stock,United States,Finance,Major Banks
MCFT,MasterCraft Boat Holdings Inc. Common Stock,United States,Consumer Discretionary,Recreational Games/Products/Toys
MCHP,Microchip Technology Incorporated Common Stock,United States,Technology,Semiconductors
MCHX,Marchex Inc. Class B Common Stock,United States,Consumer Discretionary,Business Services
MCLD,mCloud Technologies Corp. Common Shares,Canada,,
MCLDP,mCloud Technologies Corp. 9.0% Series A Cumulative Perpetual Preferred Shares,Canada,,
MCLDW,mCloud Technologies Corp. Warrants,Canada,,
MCRB,Seres Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
MCRI,Monarch Casino & Resort Inc. Common Stock,United States,Consumer Discretionary,Movies/Entertainment
MCVT,Mill City Ventures III Ltd. Common Stock,United States,Finance,Finance: Consumer Services
MDB,MongoDB Inc. Class A Common Stock,United States,Technology,Retail: Computer Software & Peripheral Equipment
MDGL,Madrigal Pharmaceuticals Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
MDGS,Medigus Ltd. American Depositary Shares,Israel,Health Care,Medical/Dental Instruments
MDGSW,Medigus Ltd. Series C Warrant,Israel,Health Care,Medical/Dental Instruments
MDIA,Mediaco Holding Inc. Class A Common Stock ,United States,Consumer Discretionary,Broadcasting
MDJH,MDJM LTD Ordinary Share,China,Finance,Real Estate
MDLZ,Mondelez International Inc. Class A Common Stock,United States,Consumer Staples,Meat/Poultry/Fish
MDNA,Medicenna Therapeutics Corp. Common Shares,Canada,Health Care,Pharmaceuticals and Biotechnology
MDRR,Medalist Diversified REIT Inc. Common Stock,United States,Real Estate,Real Estate Investment Trusts
MDRRP,Medalist Diversified REIT Inc. Series A Cumulative Redeemable Preferred Stock,United States,Real Estate,Real Estate Investment Trusts
MDRX,Allscripts Healthcare Solutions Inc. Common Stock,United States,Technology,EDP Services
MDVL,MedAvail Holdings Inc. Common Stock,Canada,Consumer Staples,Retail-Drug Stores and Proprietary Stores
MDWD,MediWound Ltd. Ordinary Shares,Israel,Health Care,Biotechnology: Pharmaceutical Preparations
MDWT,Midwest Holding Inc. Common Stock,United States,Finance,Life Insurance
MDXG,MiMedx Group Inc Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
MDXH,MDxHealth SA American Depositary Shares,Belgium,,
ME,23andMe Holding Co. Class A Common Stock,United States,Health Care,Precision Instruments
MEAC,Mercury Ecommerce Acquisition Corp Class A Common Stock,United States,Industrials,Consumer Electronics/Appliances
MEACW,Mercury Ecommerce Acquisition Corp Warrants,United States,Industrials,Consumer Electronics/Appliances
MEDP,Medpace Holdings Inc. Common Stock,United States,Health Care,Biotechnology: Commercial Physical & Biological Resarch
MEDS,TRxADE HEALTH Inc. Common Stock,United States,Technology,Interactive Media
MEGL,Magic Empire Global Limited Ordinary Shares,Hong Kong,Finance,Finance: Consumer Services
MEIP,MEI Pharma Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
MEKA,MELI Kaszek Pioneer Corp Class A Ordinary Shares,United States,Finance,Business Services
MELI,MercadoLibre Inc. Common Stock,Argentina,Consumer Discretionary,Catalog/Specialty Distribution
MEOA,Minority Equality Opportunities Acquisition Inc. Class A Common Stock,United States,Industrials,Consumer Electronics/Appliances
MEOAW,Minority Equality Opportunities Acquisition Inc. Warrants,United States,Industrials,Consumer Electronics/Appliances
MEOH,Methanex Corporation Common Stock,Canada,,
MERC,Mercer International Inc. Common Stock,Canada,Basic Materials,Paper
MESA,Mesa Air Group Inc. Common Stock,United States,Consumer Discretionary,Air Freight/Delivery Services
MESO,Mesoblast Limited American Depositary Shares,Australia,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
META,Meta Platforms Inc. Class A Common Stock,United States,Technology,Internet and Information Services
METC,Ramaco Resources Inc. Common Stock,United States,Energy,Coal Mining
METCL,Ramaco Resources Inc. 9.00% Senior Notes due 2026,United States,Energy,Coal Mining
METX,Meten Holding Group Ltd. Ordinary Shares,China,Real Estate,Other Consumer Services
METXW,Meten Holding Group Ltd. Warrant,China,Real Estate,Other Consumer Services
MF,Missfresh Limited American Depositary Shares,China,Consumer Discretionary,Other Specialty Stores
MFH,Mercurity Fintech Holding Inc. ADS,China,Technology,EDP Services
MFIC,MidCap Financial Investment Corporation Common Stock,United States,Finance,Finance/Investors Services
MFIN,Medallion Financial Corp. Common Stock,United States,Finance,Diversified Financial Services
MGAM,Mobile Global Esports Inc. Common Stock,United States,Technology,EDP Services
MGEE,MGE Energy Inc,United States,Utilities,Power Generation
MGI,Moneygram International Inc. Common Stock,United States,Consumer Discretionary,Business Services
MGIC,Magic Software Enterprises Ltd. Ordinary Shares,Israel,Technology,Computer Software: Prepackaged Software
MGNI,Magnite Inc. Common Stock,United States,Consumer Discretionary,Advertising
MGNX,MacroGenics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
MGPI,MGP Ingredients Inc.,United States,Consumer Staples,Beverages (Production/Distribution)
MGRC,McGrath RentCorp Common Stock,United States,Consumer Discretionary,Diversified Commercial Services
MGTA,Magenta Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
MGTX,MeiraGTx Holdings plc Ordinary Shares,United States,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
MGYR,Magyar Bancorp Inc. Common Stock,United States,Finance,Major Banks
MHLD,Maiden Holdings Ltd.,Bermuda,Finance,Finance: Consumer Services
MHUA,Meihua International Medical Technologies Co. Ltd. Ordinary Shares,China,Health Care,Medical Specialities
MICS,The Singing Machine Company Inc. Common Stock,United States,Consumer Staples,Diversified Electronic Products
MICT,MICT Inc. Common Stock,United States,Technology,EDP Peripherals
MIDD,Middleby Corporation (The) Common Stock,United States,Industrials,Diversified Manufacture
MIGI,Mawson Infrastructure Group Inc. Common Stock,Australia,Finance,Investment Bankers/Brokers/Service
MIND,MIND Technology Inc. Common Stock (DE),United States,Industrials,Industrial Machinery/Components
MINDP,MIND Technology Inc. Series A 9.00% Series A Cumulative Preferred Stock (DE),United States,Industrials,Industrial Machinery/Components
MINM,Minim Inc. Common Stock,United States,Consumer Discretionary,Telecommunications Equipment
MIRM,Mirum Pharmaceuticals Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
MIRO,Miromatrix Medical Inc. Common Stock,United States,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
MIST,Milestone Pharmaceuticals Inc. Common Shares,Canada,Health Care,Pharmaceuticals and Biotechnology
MITA,Coliseum Acquisition Corp. Class A Ordinary Share,United States,Finance,Business Services
MITAU,Coliseum Acquisition Corp. Unit,United States,Finance,Business Services
MITK,Mitek Systems Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software
MKSI,MKS Instruments Inc. Common Stock,United States,Industrials,Industrial Machinery/Components
MKTW,MarketWise Inc. Class A Common Stock,United States,Technology,Computer Software: Prepackaged Software
MKTX,MarketAxess Holdings Inc. Common Stock,United States,Finance,Investment Bankers/Brokers/Service
MLAB,Mesa Laboratories Inc. Common Stock,United States,Industrials,Industrial Machinery/Components
MLAC,Malacca Straits Acquisition Company Limited Class A Ordinary Shares,Hong Kong,Finance,Business Services
MLACW,Malacca Straits Acquisition Company Limited Warrants,Hong Kong,Finance,Business Services
MLAI,McLaren Technology Acquisition Corp. Class A Common Stock,United States,Industrials,Consumer Electronics/Appliances
MLAIU,McLaren Technology Acquisition Corp. Unit,United States,Industrials,Consumer Electronics/Appliances
MLCO,Melco Resorts & Entertainment Limited American Depositary Shares,Hong Kong,Consumer Discretionary,Hotels/Resorts
MLGO,MicroAlgo Inc. Ordinary Shares,United States,Technology,EDP Services
MLKN,MillerKnoll Inc. Common Stock,United States,Consumer Discretionary,Wholesale Distributors
MLTX,MoonLake Immunotherapeutics Class A Ordinary Shares,United States,Health Care,Biotechnology: Pharmaceutical Preparations
MLVF,Malvern Bancorp Inc. Common Stock,United States,Finance,Banks
MMAT,Meta Materials Inc. Common Stock,United States,Technology,Semiconductors
MMLP,Martin Midstream Partners L.P. Limited Partnership,United States,Energy,Oil Refining/Marketing
MMMB,MamaMancini's Holdings Inc. Common Stock,United States,Consumer Staples,Farming/Seeds/Milling
MMSI,Merit Medical Systems Inc. Common Stock,United States,Health Care,Medical/Dental Instruments
MMYT,MakeMyTrip Limited Ordinary Shares,India,Consumer Discretionary,Other Consumer Services
MNDO,MIND C.T.I. Ltd. Ordinary Shares,Israel,Technology,EDP Services
MNDY,monday.com Ltd. Ordinary Shares,Israel,Technology,Computer Software: Prepackaged Software
MNKD,MannKind Corporation Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
MNMD,Mind Medicine (MindMed) Inc. Common Shares,Canada,Health Care,Pharmaceuticals and Biotechnology
MNOV,Medicinova Inc Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
MNPR,Monopar Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
MNRO,Monro Inc. Common Stock,United States,,
MNSB,MainStreet Bancshares Inc. Common Stock,United States,Finance,Major Banks
MNSBP,MainStreet Bancshares Inc. Depositary Shares,United States,Finance,Major Banks
MNST,Monster Beverage Corporation,United States,Consumer Staples,Beverages (Production/Distribution)
MNTK,Montauk Renewables Inc. Common Stock,United States,Utilities,Power Generation
MNTS,Momentus Inc. Class A Common Stock,United States,,
MNTSW,Momentus Inc. Warrant,United States,,
MNTV,Momentive Global Inc. Common Stock,United States,Technology,EDP Services
MNTX,Manitex International Inc. Common Stock,United States,Consumer Discretionary,Home Furnishings
MOB,Mobilicom Limited American Depositary Shares,Israel,Real Estate,Real Estate Investment Trusts
MOBBW,Mobilicom Limited Warrants,Israel,Real Estate,Real Estate Investment Trusts
MOBQ,Mobiquity Technologies Inc. Common Stock,United States,Consumer Discretionary,Advertising
MOBQW,Mobiquity Technologies Inc. Warrant,United States,Consumer Discretionary,Advertising
MOBV,Mobiv Acquisition Corp Class A Common Stock,United States,Industrials,Consumer Electronics/Appliances
MOBVU,Mobiv Acquisition Corp Unit,United States,Industrials,Consumer Electronics/Appliances
MODD,Modular Medical Inc. Common Stock,United States,Health Care,Industrial Specialties
MODV,ModivCare Inc. Common Stock,United States,,
MOFG,MidWestOne Financial Gp Common Stock,United States,Finance,Major Banks
MOGO,Mogo Inc. Common Shares,Canada,,
MOLN,Molecular Partners AG American Depositary Shares,Switzerland,,
MOMO,Hello Group Inc. American Depositary Shares,China,Technology,Computer Software: Prepackaged Software
MOND,Mondee Holdings Inc. Class A Common Stock,United States,Consumer Discretionary,Other Consumer Services
MOR,MorphoSys AG American Depositary Shares,Germany,Health Care,Biotechnology: Pharmaceutical Preparations
MORF,Morphic Holding Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
MORN,Morningstar Inc. Common Stock,United States,Finance,Advertising
MOTS,Motus GI Holdings Inc. Common Stock,Israel,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
MOVE,Movano Inc. Common Stock,United States,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
MOXC,Moxian (BVI) Inc Ordinary Shares,China,Technology,EDP Services
MPAA,Motorcar Parts  of America Inc. Common Stock,United States,Consumer Discretionary,Auto Parts:O.E.M.
MPAC,Model Performance Acquisition Corp. Class A Ordinary Share,Hong Kong,Finance,Business Services
MPACR,Model Performance Acquisition Corp. Right,Hong Kong,Finance,Business Services
MPACU,Model Performance Acquisition Corp. Units,Hong Kong,Finance,Business Services
MPACW,Model Performance Acquisition Corp. Warrant,Hong Kong,Finance,Business Services
MPB,Mid Penn Bancorp Common Stock,United States,Finance,Major Banks
MPRA,Mercato Partners Acquisition Corporation Class A Common Stock,United States,Industrials,Consumer Electronics/Appliances
MPRAU,Mercato Partners Acquisition Corporation Unit,United States,Industrials,Consumer Electronics/Appliances
MPRAW,Mercato Partners Acquisition Corporation Warrant,United States,Industrials,Consumer Electronics/Appliances
MPWR,Monolithic Power Systems Inc. Common Stock,United States,Technology,Semiconductors
MQ,Marqeta Inc. Class A Common Stock,United States,Technology,EDP Services
MRAI,Marpai Inc. Class A Common Stock,United States,Health Care,Managed Health Care
MRAM,Everspin Technologies Inc. Common Stock,United States,Technology,Electronic Components
MRBK,Meridian Corporation Common Stock,United States,Finance,Major Banks
MRCC,Monroe Capital Corporation Common Stock,United States,Finance,Investment Managers
MRCY,Mercury Systems Inc Common Stock,United States,,
MREO,Mereo BioPharma Group plc American Depositary Shares,United Kingdom,Health Care,Biotechnology: Pharmaceutical Preparations
MRIN,Marin Software Incorporated Common Stock,United States,Technology,Computer Software: Prepackaged Software
MRKR,Marker Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
MRM,MEDIROM Healthcare Technologies Inc. American Depositary Share,Japan,Consumer Discretionary,Other Consumer Services
MRNA,Moderna Inc. Common Stock,United States,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
MRNS,Marinus Pharmaceuticals Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
MRSN,Mersana Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
MRTN,Marten Transport Ltd. Common Stock,United States,Industrials,Trucking Freight/Courier Services
MRTX,Mirati Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
MRUS,Merus N.V. Common Shares,Netherlands,Health Care,Biotechnology: Pharmaceutical Preparations
MRVI,Maravai LifeSciences Holdings Inc. Class A Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
MRVL,Marvell Technology Inc. Common Stock,Bermuda,Technology,Semiconductors
MSAC,Medicus Sciences Acquisition Corp. Class A Ordinary Share,United States,Finance,Business Services
MSACW,Medicus Sciences Acquisition Corp. Warrant,United States,Finance,Business Services
MSBI,Midland States Bancorp Inc. Common Stock,United States,Finance,Major Banks
MSBIP,Midland States Bancorp Inc. Depositary Shares Each Representing a 1/40th Interest in a Share of 7.750% Fixed-Rate Reset Non-Cumulative Perpetual Preferred Stock Series A,United States,Finance,Major Banks
MSDA,MSD Acquisition Corp. Class A Ordinary Shares,United States,Finance,Business Services
MSDAU,MSD Acquisition Corp. Unit,United States,Finance,Business Services
MSDAW,MSD Acquisition Corp. Warrant,United States,Finance,Business Services
MSEX,Middlesex Water Company Common Stock,United States,Utilities,Water Supply
MSFT,Microsoft Corporation Common Stock,United States,Technology,Computer Software: Prepackaged Software
MSGM,Motorsport Games Inc. Class A Common Stock,United States,,
MSPR,MSP Recovery Inc. Class A Common Stock,United States,Technology,Computer Software: Prepackaged Software
MSPRW,MSP Recovery Inc. Warrant,United States,Technology,Computer Software: Prepackaged Software
MSPRZ,MSP Recovery Inc. Warrant,United States,Technology,Computer Software: Prepackaged Software
MSSA,Metal Sky Star Acquisition Corporation Ordinary shares,United States,Finance,Business Services
MSSAR,Metal Sky Star Acquisition Corporation Right,United States,Finance,Business Services
MSSAU,Metal Sky Star Acquisition Corporation Unit,United States,Finance,Business Services
MSSAW,Metal Sky Star Acquisition Corporation Warrant,United States,Finance,Business Services
MSTR,MicroStrategy Incorporated Common Stock Class A,United States,Technology,Computer Software: Prepackaged Software
MSVB,Mid-Southern Bancorp Inc. Common Stock,United States,Finance,Major Banks
MTAC,MedTech Acquisition Corporation Class A Common Stock,United States,Industrials,Consumer Electronics/Appliances
MTACU,MedTech Acquisition Corporation Unit,United States,Industrials,Consumer Electronics/Appliances
MTACW,MedTech Acquisition Corporation Warrant,United States,Industrials,Consumer Electronics/Appliances
MTBC,CareCloud Inc. Common Stock,United States,Health Care,Managed Health Care
MTBCO,CareCloud Inc. 8.75% Series B Cumulative Redeemable Perpetual Preferred Stock,United States,Health Care,Managed Health Care
MTBCP,CareCloud Inc. 11% Series A Cumulative Redeemable Perpetual Preferred Stock,United States,Health Care,Managed Health Care
MTC,MMTec Inc. Common Shares,China,Technology,Computer Software: Prepackaged Software
MTCH,Match Group Inc. Common Stock,United States,Technology,Computer Software: Programming Data Processing
MTCR,Metacrine Inc. Common Stock,United States,Health Care, Medicinal Chemicals and Botanical Products 
MTEK,Maris-Tech Ltd. Ordinary Shares,Israel,,
MTEKW,Maris-Tech Ltd. Warrants,Israel,,
MTEM,Molecular Templates Inc. Common Stock,United States,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
MTEX,Mannatech Incorporated Common Stock,United States,Health Care, Medicinal Chemicals and Botanical Products 
MTLS,Materialise NV American Depositary Shares,Belgium,Technology,Computer Software: Prepackaged Software
MTP,Midatech Pharma PLC American Depositary Shs,United Kingdom,Health Care,Biotechnology: Pharmaceutical Preparations
MTRX,Matrix Service Company Common Stock,United States,Consumer Discretionary,Military/Government/Technical
MTRY,Monterey Bio Acquisition Corporation Common Stock,United States,Industrials,Consumer Electronics/Appliances
MTRYW,Monterey Bio Acquisition Corporation Warrant,United States,Industrials,Consumer Electronics/Appliances
MTSI,MACOM Technology Solutions Holdings Inc. Common Stock,United States,Technology,Semiconductors
MTTR,Matterport Inc. Class A Common Stock,United States,Technology,Computer Software: Prepackaged Software
MU,Micron Technology Inc. Common Stock,United States,Technology,Semiconductors
MULN,Mullen Automotive Inc. Common Stock,United States,Consumer Discretionary,Auto Manufacturing
MURF,Murphy Canyon Acquisition Corp. Class A Common Stock,United States,Industrials,Consumer Electronics/Appliances
MURFU,Murphy Canyon Acquisition Corp. Unit,United States,Industrials,Consumer Electronics/Appliances
MURFW,Murphy Canyon Acquisition Corp. Warrant,United States,Industrials,Consumer Electronics/Appliances
MVBF,MVB Financial Corp. Common Stock,United States,Finance,Savings Institutions
MVIS,MicroVision Inc. Common Stock,United States,Industrials,Industrial Machinery/Components
MVST,Microvast Holdings Inc. Common Stock,United States,Industrials,Industrial Machinery/Components
MVSTW,Microvast Holdings Inc. Warrants,United States,Industrials,Industrial Machinery/Components
MXCT,MaxCyte Inc. Common Stock,United States,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
MXL,MaxLinear Inc. Common Stock,United States,Technology,Semiconductors
MYFW,First Western Financial Inc. Common Stock,United States,Finance,Major Banks
MYGN,Myriad Genetics Inc. Common Stock,United States,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
MYMD,MyMD Pharmaceuticals Inc. Common Stock,United States,Health Care, Medicinal Chemicals and Botanical Products 
MYNA,Mynaric AG American Depository Shares,Germany,,
MYNZ,Mainz Biomed B.V. Ordinary Shares,Germany,Health Care,Biotechnology: Pharmaceutical Preparations
MYPS,PLAYSTUDIOS Inc.  Class A Common Stock,United States,Technology,EDP Services
MYPSW,PLAYSTUDIOS Inc. Warrant,United States,Technology,EDP Services
MYRG,MYR Group Inc. Common Stock,United States,Industrials,Water Sewer Pipeline Comm & Power Line Construction
MYSZ,My Size Inc. Common Stock,Israel,Technology,Retail: Computer Software & Peripheral Equipment
NA,Nano Labs Ltd American Depositary Shares,China,Technology,Semiconductors
NAAC,North Atlantic Acquisition Corporation Class A Ordinary Share,Malta,Finance,Business Services
NAACU,North Atlantic Acquisition Corporation Unit,Malta,Finance,Business Services
NAAS,NaaS Technology Inc. American Depositary Shares,China,Consumer Discretionary,Service to the Health Industry
NAII,Natural Alternatives International Inc. Common Stock,United States,Consumer Discretionary,Food Distributors
NAMS,NewAmsterdam Pharma Company N.V. Ordinary Shares,Netherlands,,
NAMSW,NewAmsterdam Pharma Company N.V. Warrant,Netherlands,,
NAOV,NanoVibronix Inc. Common Stock,United States,Health Care,Industrial Specialties
NARI,Inari Medical Inc. Common Stock,United States,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
NATH,Nathan's Famous Inc. Common Stock,United States,Consumer Discretionary,Restaurants
NATI,National Instruments Corporation Common Stock,United States,Technology,Computer Software: Prepackaged Software
NATR,Nature's Sunshine Products Inc. Common Stock,United States,Consumer Staples,Farming/Seeds/Milling
NAUT,Nautilus Biotechnolgy Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
NAVI,Navient Corporation Common Stock,United States,Finance,Finance: Consumer Services
NBIX,Neurocrine Biosciences Inc. Common Stock,United States,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
NBN,Northeast Bank Common Stock,United States,Finance,Major Banks
NBRV,Nabriva Therapeutics plc Ordinary Shares Ireland,Ireland,Health Care,Biotechnology: Pharmaceutical Preparations
NBSE,NeuBase Therapeutics Inc.  Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
NBST,Newbury Street Acquisition Corporation Common Stock,United States,Industrials,Consumer Electronics/Appliances
NBSTU,Newbury Street Acquisition Corporation Units,United States,Industrials,Consumer Electronics/Appliances
NBSTW,Newbury Street Acquisition Corporation Warrants,United States,Industrials,Consumer Electronics/Appliances
NBTB,NBT Bancorp Inc. Common Stock,United States,Finance,Major Banks
NBTX,Nanobiotix S.A. American Depositary Shares,France,Health Care,Biotechnology: Pharmaceutical Preparations
NCAC,Newcourt Acquisition Corp Class A Ordinary Share,United States,Finance,Business Services
NCACU,Newcourt Acquisition Corp Unit,United States,Finance,Business Services
NCACW,Newcourt Acquisition Corp Warrant,United States,Finance,Business Services
NCMI,National CineMedia Inc. Common Stock,United States,Consumer Discretionary,Advertising
NCNA,NuCana plc American Depositary Share,United Kingdom,Health Care,Biotechnology: Pharmaceutical Preparations
NCNO,nCino Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software
NCPL,Netcapital Inc. Common Stock,United States,Finance,Investment Managers
NCPLW,Netcapital Inc. Warrants,United States,Finance,Investment Managers
NCRA,Nocera Inc. Common Stock,Taiwan,Consumer Staples,Packaged Foods
NCSM,NCS Multistage Holdings Inc. Common Stock,United States,Energy,Oilfield Services/Equipment
NCTY,The9 Limited American Depository Shares,China,Technology,Computer Software: Prepackaged Software
NDAQ,Nasdaq Inc. Common Stock,United States,Finance,Investment Bankers/Brokers/Service
NDLS,Noodles & Company Class A Common Stock,United States,Consumer Discretionary,Restaurants
NDRA,ENDRA Life Sciences Inc. Common Stock,United States,Health Care,Medical Specialities
NDSN,Nordson Corporation Common Stock,United States,Industrials,Industrial Machinery/Components
NECB,NorthEast Community Bancorp Inc. Common Stock,United States,Finance,Savings Institutions
NEGG,Newegg Commerce Inc. Common Shares,China,Consumer Discretionary,Other Specialty Stores
NEO,NeoGenomics Inc. Common Stock,United States,Health Care,Precision Instruments
NEOG,Neogen Corporation Common Stock,United States,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
NEON,Neonode Inc. Common Stock,Sweden,Technology,Industrial Machinery/Components
NEOV,NeoVolta Inc. Common Stock,United States,Consumer Discretionary,Electrical Products
NEOVW,NeoVolta Inc. Warrant,United States,Consumer Discretionary,Electrical Products
NEPH,Nephros Inc. Common Stock,United States,Health Care,Medical/Dental Instruments
NEPT,Neptune Wellness Solutions Inc. Ordinary Shares,Canada,Health Care,Pharmaceuticals and Biotechnology
NERV,Minerva Neurosciences Inc Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
NESR,National Energy Services Reunited Corp. Ordinary Shares,United States,Energy,Oilfield Services/Equipment
NESRW,National Energy Services Reunited Corp. Warrant,United States,Energy,Oilfield Services/Equipment
NEWT,Newtek Business Services Corp. Common Stock (Maryland),United States,Finance,Finance/Investors Services
NEWTL,Newtek Business Services Corp. 5.75% Notes due 2024,United States,Finance,Finance/Investors Services
NEWTZ,Newtek Business Services Corp. 5.50% Notes Due 2026,United States,,
NEXI,NexImmune Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
NEXT,NextDecade Corporation Common Stock,United States,Energy,Oil & Gas Production
NFBK,Northfield Bancorp Inc. Common Stock (Delaware),United States,Finance,Major Banks
NFE,New Fortress Energy Inc. Class A Common Stock,United States,Utilities,Oil/Gas Transmission
NFLX,Netflix Inc. Common Stock,United States,Consumer Discretionary,Consumer Electronics/Video Chains
NGM,NGM Biopharmaceuticals Inc. Common Stock,United States,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
NGMS,NeoGames S.A. Ordinary Shares,Israel,Consumer Discretionary,Services-Misc. Amusement & Recreation
NH,NantHealth Inc. Common Stock,United States,Health Care,Managed Health Care
NHIC,NewHold Investment Corp. II Class A Common Stock,United States,Industrials,Consumer Electronics/Appliances
NHICU,NewHold Investment Corp. II Unit,United States,Industrials,Consumer Electronics/Appliances
NHICW,NewHold Investment Corp. II Warrant,United States,Industrials,Consumer Electronics/Appliances
NHTC,Natural Health Trends Corp. Common Stock,United States,Miscellaneous,Diversified Commercial Services
NICE,NICE Ltd American Depositary Shares,Israel,Technology,Computer Manufacturing
NICK,Nicholas Financial Inc. Common Stock,United States,,
NISN,NiSun International Enterprise Development Group Co. Ltd. Class A Common Shares,China,Industrials,Metal Fabrications
NIU,Niu Technologies American Depositary Shares,China,Consumer Discretionary,Auto Manufacturing
NKLA,Nikola Corporation Common Stock,United States,Industrials,Industrial Machinery/Components
NKSH,National Bankshares Inc. Common Stock,United States,Finance,Major Banks
NKTR,Nektar Therapeutics  Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
NKTX,Nkarta Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
NLSP,NLS Pharmaceutics Ltd. Ordinary Shares,Switzerland,Health Care,Biotechnology: Pharmaceutical Preparations
NLSPW,NLS Pharmaceutics Ltd. Warrant,Switzerland,Health Care,Biotechnology: Pharmaceutical Preparations
NLTX,Neoleukin Therapeutics Inc. Common Stock,Canada,Health Care,Biotechnology: Pharmaceutical Preparations
NMFC,New Mountain Finance Corporation Common Stock,United States,Finance,Finance/Investors Services
NMIH,NMI Holdings Inc. Class A Common Stock,United States,Finance,Property-Casualty Insurers
NMRD,Nemaura Medical Inc. Common Stock,United Kingdom,Health Care,Medical Specialities
NMRK,Newmark Group Inc. Class A Common Stock,United States,Finance,Real Estate
NMTC,NeuroOne Medical Technologies Corporation Common Stock,United States,Health Care,Medical Specialities
NMTR,9 Meters Biopharma Inc. Common Stock,United States,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
NN,NextNav Inc. Common Stock,United States,Industrials,Industrial Machinery/Components
NNAVW,NextNav Inc. Warrant,United States,Industrials,Industrial Machinery/Components
NNBR,NN Inc. Common Stock,United States,Industrials,Consumer Electronics/Appliances
NNDM,Nano Dimension Ltd. American Depositary Shares,Israel,Technology,Electrical Products
NNOX,NANO-X IMAGING LTD Ordinary Shares,Israel,Health Care,Medical Electronics
NODK,NI Holdings Inc. Common Stock,United States,Finance,Property-Casualty Insurers
NOGN,Nogin Inc. Common Stock,United States,Technology,EDP Services
NOGNW,Nogin Inc. Warrant ,United States,Technology,EDP Services
NOTV,Inotiv Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
