Symbol,Name,Country,Sector,Industry
USCTU,TKB Critical Technologies 1 Unit,United States,Finance,Business Services
USCTW,TKB Critical Technologies 1 Warrant,United States,Finance,Business Services
USEA,United Maritime Corporation Common Stock,Greece,Consumer Discretionary,Marine Transportation
USEG,U.S. Energy Corp. Common Stock (DE),United States,Energy,Oil & Gas Production
USIO,Usio Inc. Common Stock,United States,Technology,EDP Services
USLM,United States Lime & Minerals Inc. Common Stock,United States,Industrials,Other Metals and Minerals
UTAA,UTA Acquisition Corporation Class A Ordinary Shares,United States,Finance,Business Services
UTAAW,UTA Acquisition Corporation Warrants,United States,Finance,Business Services
UTHR,United Therapeutics Corporation Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
UTMD,Utah Medical Products Inc. Common Stock,United States,Health Care,Medical/Dental Instruments
UTME,UTime Limited Ordinary Shares,China,Technology,Consumer Electronics/Appliances
UTRS,Minerva Surgical Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software
UTSI,UTStarcom Holdings Corp. Ordinary Shares,China,Telecommunications,Telecommunications Equipment
UVSP,Univest Financial Corporation Common Stock,United States,Finance,Major Banks
UXIN,Uxin Limited ADS,China,Consumer Discretionary,Business Services
VABK,Virginia National Bankshares Corporation Common Stock,United States,Finance,Major Banks
VACC,Vaccitech plc American Depositary Shares,United Kingdom,Health Care,Biotechnology: Pharmaceutical Preparations
VALN,Valneva SE American Depositary Shares,France,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
VALU,Value Line Inc. Common Stock,United States,Finance,Advertising
VANI,Vivani Medical Inc. Common Stock,United States,Health Care,Medical Specialities
VAQC,Vector Acquisition Corporation II Class A Ordinary Shares,United States,Finance,Business Services
VAXX,Vaxxinity Inc. Class A Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
VBFC,Village Bank and Trust Financial Corp. Common Stock,United States,Finance,Major Banks
VBIV,VBI Vaccines Inc. New Common Stock (Canada),United States,Health Care,Pharmaceuticals and Biotechnology
VBLT,Vascular Biogenics Ltd. Ordinary Shares,Israel,Health Care,Biotechnology: Pharmaceutical Preparations
VBNK,VersaBank Common Shares,Canada,,
VBOC,Viscogliosi Brothers Acquisition Corp Common Stock,United States,Industrials,Consumer Electronics/Appliances
VBOCU,Viscogliosi Brothers Acquisition Corp Unit,United States,Industrials,Consumer Electronics/Appliances
VBOCW,Viscogliosi Brothers Acquisition Corp Warrant,United States,Industrials,Consumer Electronics/Appliances
VBTX,Veritex Holdings Inc. Common Stock,United States,Finance,Major Banks
VC,Visteon Corporation Common Stock,United States,Consumer Discretionary,Auto Parts:O.E.M.
VCEL,Vericel Corporation Common Stock,United States,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
VCNX,Vaccinex Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
VCSA,Vacasa Inc. Class A Common Stock,United States,Technology,Computer Software: Prepackaged Software
VCTR,Victory Capital Holdings Inc. Class A Common Stock,United States,Finance,Investment Managers
VCXA,10X Capital Venture Acquisition Corp. II Class A Ordinary Share,United States,Finance,Finance: Consumer Services
VCXAU,10X Capital Venture Acquisition Corp. II Unit,United States,Finance,Finance: Consumer Services
VCXAW,10X Capital Venture Acquisition Corp. II Warrant,United States,Finance,Finance: Consumer Services
VCYT,Veracyte Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
VECO,Veeco Instruments Inc. Common Stock,United States,Technology,Semiconductors
VECT,VectivBio Holding AG Ordinary Shares,Switzerland,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
VEDU,Visionary Education Technology Holdings Group Inc. Common Shares,Canada,,
VEEE,Twin Vee PowerCats Co. Common Stock,United States,Consumer Discretionary,Other Specialty Stores
VEON,VEON Ltd. ADS,Netherlands,Telecommunications,Telecommunications Equipment
VERA,Vera Therapeutics Inc. Class A Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
VERB,Verb Technology Company Inc. Common Stock,United States,Technology,EDP Services
VERBW,Verb Technology Company Inc. Warrant,United States,Technology,EDP Services
VERI,Veritone Inc. Common Stock,United States,Technology,EDP Services
VERO,Venus Concept Inc. Common Stock,United States,Health Care,Medical/Dental Instruments
VERU,Veru Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
VERV,Verve Therapeutics Inc. Common Stock,United States,Health Care, Medicinal Chemicals and Botanical Products 
VERX,Vertex Inc. Class A Common Stock,United States,Technology,EDP Services
VERY,Vericity Inc. Common Stock,United States,Finance,Life Insurance
VEV,Vicinity Motor Corp. Common Stock,Canada,Industrials,Building Materials
VFF,Village Farms International Inc. Common Shares,Canada,,
VGFC,The Very Good Food Company Inc. Common Shares,Canada,Basic Materials,Other Metals and Minerals
VHNA,Vahanna Tech Edge Acquisition I Corp. Class A Ordinary Shares,United States,Finance,Business Services
VHNAU,Vahanna Tech Edge Acquisition I Corp. Units,United States,Finance,Business Services
VHNAW,Vahanna Tech Edge Acquisition I Corp. Warrants,United States,Finance,Business Services
VIA,Via Renewables Inc. Class A Common Stock,United States,Utilities,Power Generation
VIASP,Via Renewables Inc. 8.75% Series A Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Stock,United States,Utilities,Power Generation
VIAV,Viavi Solutions Inc. Common Stock,United States,Technology,Radio And Television Broadcasting And Communications Equipment
VICR,Vicor Corporation Common Stock,United States,Technology,Industrial Machinery/Components
VIEW,View Inc. Class A Common Stock,United States,Consumer Discretionary,Electronic Components
VIEWW,View Inc. Warrant,United States,Consumer Discretionary,Electronic Components
VIGL,Vigil Neuroscience Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
VII,7GC & Co. Holdings Inc. Class A common stock,United States,Industrials,Consumer Electronics/Appliances
VIIAW,7GC & Co. Holdings Inc. Warrant,United States,Industrials,Consumer Electronics/Appliances
VINC,Vincerx Pharma Inc. Common Stock,United States,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
VINO,Gaucho Group Holdings Inc. Common Stock,United States,Finance,Real Estate
VINP,Vinci Partners Investments Ltd. Class A Common Shares,Brazil,Finance,Investment Managers
VIOT,Viomi Technology Co. Ltd American Depositary Shares,China,Consumer Discretionary,Home Furnishings
VIR,Vir Biotechnology Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
VIRC,Virco Manufacturing Corporation Common Stock,United States,Consumer Discretionary,Industrial Specialties
VIRI,Virios Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
VIRT,Virtu Financial Inc. Class A Common Stock,United States,Finance,Investment Bankers/Brokers/Service
VIRX,Viracta Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
VISL,Vislink Technologies Inc. Common Stock,United States,Telecommunications,Telecommunications Equipment
VITL,Vital Farms Inc. Common Stock,United States,Consumer Staples,Farming/Seeds/Milling
VIVE,Viveve Medical Inc. Common Stock,United States,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
VIVK,Vivakor Inc. Common Stock,United States,Energy,Oilfield Services/Equipment
VIVO,Meridian Bioscience Inc. Common Stock,United States,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
VJET,voxeljet AG American Depositary Shares,Germany,Industrials,Industrial Machinery/Components
VKTX,Viking Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
VLAT,Valor Latitude Acquisition Corp. Class A Ordinary Shares,Cayman Islands,Finance,Business Services
VLCN,Volcon Inc. Common stock,United States,,
VLDR,Velodyne Lidar Inc. Common Stock,United States,Industrials,Industrial Machinery/Components
VLDRW,Velodyne Lidar Inc. Warrants ,United States,Industrials,Industrial Machinery/Components
VLGEA,Village Super Market Inc. Class A Common Stock,United States,Consumer Staples,Food Chains
VLNS,The Valens Company Inc. Common Shares,Canada,Health Care,Pharmaceuticals and Biotechnology
VLON,Vallon Pharmaceuticals Inc. Common Stock,United States,Health Care, Medicinal Chemicals and Botanical Products 
VLY,Valley National Bancorp Common Stock,United States,Finance,Major Banks
VLYPO,Valley National Bancorp 5.50% Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock Series B,United States,Finance,Major Banks
VLYPP,Valley National Bancorp 6.25% Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock Series A,United States,Finance,Major Banks
VMAR,Vision Marine Technologies Inc. Common Shares,Canada,,
VMCA,Valuence Merger Corp. I Class A Ordinary Shares,United States,Finance,Business Services
VMCAU,Valuence Merger Corp. I Unit,United States,Finance,Business Services
VMCAW,Valuence Merger Corp. I Warrant,United States,Finance,Business Services
VMD,Viemed Healthcare Inc. Common Shares,United States,,
VMEO,Vimeo Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software
VMGAU,VMG Consumer Acquisition Corp. Unit,United States,Industrials,Consumer Electronics/Appliances
VMGAW,VMG Consumer Acquisition Corp. Warrant,United States,Industrials,Consumer Electronics/Appliances
VNDA,Vanda Pharmaceuticals Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
VNET,VNET Group Inc. American Depositary Shares,China,Technology,EDP Services
VNOM,Viper Energy Partners LP Common Unit,United States,Energy,Oil & Gas Production
VOD,Vodafone Group Plc American Depositary Shares,United Kingdom,Telecommunications,Telecommunications Equipment
VOR,Vor Biopharma Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
VORB,Virgin Orbit Holdings Inc. Common Stock,United States,,
VORBW,Virgin Orbit Holdings Inc. Warrant,United States,,
VOXR,Vox Royalty Corp. Common Stock,Canada,,
VOXX,VOXX International Corporation Class A Common Stock,United States,Consumer Staples,Consumer Electronics/Appliances
VPCB,VPC Impact Acquisition Holdings II Class A ordinary shre,United States,Finance,Business Services
VPCBU,VPC Impact Acquisition Holdings II Unit,United States,Finance,Business Services
VPCBW,VPC Impact Acquisition Holdings II Warrant,United States,Finance,Business Services
VQS,VIQ Solutions Inc. Common Shares,Canada,,
VRA,Vera Bradley Inc. Common Stock,United States,Consumer Discretionary,Apparel
VRAR,The Glimpse Group Inc. Common Stock,United States,Technology,Retail: Computer Software & Peripheral Equipment
VRAX,Virax Biolabs Group Limited Ordinary Shares,United Kingdom,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
VRAY,ViewRay Inc. Common Stock,United States,Health Care,Industrial Specialties
VRCA,Verrica Pharmaceuticals Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
VRDN,Viridian Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
VREX,Varex Imaging Corporation Common Stock,United States,Health Care,Medical Electronics
VRM,Vroom Inc. Common Stock,United States,Consumer Discretionary,Other Specialty Stores
VRME,VerifyMe Inc. Common Stock,United States,Technology,Security Systems Services
VRMEW,VerifyMe Inc. Warrant,United States,Technology,Security Systems Services
VRNA,Verona Pharma plc American Depositary Share,United Kingdom,Health Care,Biotechnology: Pharmaceutical Preparations
VRNS,Varonis Systems Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software
VRNT,Verint Systems Inc. Common Stock,United States,Technology,EDP Services
VRPX,Virpax Pharmaceuticals Inc. Common Stock,United States,Health Care, Medicinal Chemicals and Botanical Products 
VRRM,Verra Mobility Corporation Class A Common Stock,United States,Consumer Discretionary,Other Consumer Services
VRSK,Verisk Analytics Inc. Common Stock,United States,Consumer Discretionary,Business Services
VRSN,VeriSign Inc. Common Stock,United States,Technology,EDP Services
VRTS,Virtus Investment Partners Inc. Common Stock,United States,Finance,Investment Managers
VRTX,Vertex Pharmaceuticals Incorporated Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
VS,Versus Systems Inc. Common Shares,Canada,,
VSAC,Vision Sensing Acquisition Corp. Class A Common Stock,United States,Industrials,Consumer Electronics/Appliances
VSACW,Vision Sensing Acquisition Corp. Warrants,United States,Industrials,Consumer Electronics/Appliances
VSAT,ViaSat Inc. Common Stock,United States,Technology,Radio And Television Broadcasting And Communications Equipment
VSEC,VSE Corporation Common Stock,United States,,
VSSYW,Versus Systems Inc. Class A Warrants,Canada,,
VSTA,Vasta Platform Limited Class A Ordinary Shares,Brazil,Real Estate,Other Consumer Services
VSTM,Verastem Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
VTGN,VistaGen Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
VTNR,Vertex Energy Inc Common Stock,United States,Energy,Oilfield Services/Equipment
VTRS,Viatris Inc. Common Stock,United States,Health Care, Medicinal Chemicals and Botanical Products 
VTRU,Vitru Limited Common Shares,Brazil,Real Estate,Other Consumer Services
VTSI,VirTra Inc. Common Stock,United States,Industrials,Military/Government/Technical
VTVT,vTv Therapeutics Inc. Class A Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
VTYX,Ventyx Biosciences Inc. Common Stock,United States,Health Care, Medicinal Chemicals and Botanical Products 
VUZI,Vuzix Corporation Common Stock,United States,Technology,Industrial Machinery/Components
VVOS,Vivos Therapeutics Inc. Common Stock,United States,Health Care,Medical Specialities
VVPR,VivoPower International PLC Ordinary Shares,United Kingdom,Utilities,Power Generation
VWE,Vintage Wine Estates Inc. Common Stock,United States,Consumer Staples,Beverages (Production/Distribution)
VWEWW,Vintage Wine Estates Inc. Warrants,United States,Consumer Staples,Beverages (Production/Distribution)
VXRT,Vaxart Inc Common Stock,United States,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
VYGR,Voyager Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
VYNE,VYNE Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
VYNT,Vyant Bio Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
WABC,Westamerica Bancorporation Common Stock,United States,Finance,Major Banks
WAFD,Washington Federal Inc. Common Stock,United States,Finance,Major Banks
WAFDP,Washington Federal Inc. Depositary Shares,United States,Finance,Major Banks
WAFU,Wah Fu Education Group Limited Ordinary Shares,China,Real Estate,Other Consumer Services
WALD,Waldencast plc Class A Ordinary Share,United States,Consumer Discretionary,Package Goods/Cosmetics
WALDW,Waldencast plc Warrant ,United States,Consumer Discretionary,Package Goods/Cosmetics
WASH,Washington Trust Bancorp Inc. Common Stock,United States,Finance,Major Banks
WATT,Energous Corporation Common Stock,United States,Industrials,Industrial Machinery/Components
WAVD,WaveDancer Inc. Common Stock,United States,Technology,EDP Services
WAVE,Eco Wave Power Global AB (publ) American Depositary Shares,Israel,Utilities,Electric Utilities: Central
WAVS,Western Acquisition Ventures Corp. Common Stock,United States,Industrials,Consumer Electronics/Appliances
WAVSU,Western Acquisition Ventures Corp. Unit,United States,Industrials,Consumer Electronics/Appliances
WAVSW,Western Acquisition Ventures Corp. Warrant,United States,Industrials,Consumer Electronics/Appliances
WB,Weibo Corporation American Depositary Share,China,Technology,Internet and Information Services
WBA,Walgreens Boots Alliance Inc. Common Stock,United States,Consumer Staples,Retail-Drug Stores and Proprietary Stores
WBD,Warner Bros. Discovery Inc. Series A Common Stock ,United States,Telecommunications,Cable & Other Pay Television Services
WDAY,Workday Inc. Class A Common Stock,United States,Technology,Computer Software: Prepackaged Software
WDC,Western Digital Corporation Common Stock,United States,Technology,Electronic Components
WDFC,WD-40 Company Common Stock,United States,Industrials,Industrial Specialties
WEJO,Wejo Group Limited Common Shares,Bermuda,Technology,EDP Services
WEJOW,Wejo Group Limited Warrant,Bermuda,Technology,EDP Services
WEN,Wendy's Company (The) Common Stock,United States,Consumer Discretionary,Restaurants
WERN,Werner Enterprises Inc. Common Stock,United States,Industrials,Trucking Freight/Courier Services
WEST,Westrock Coffee Company Common Stock,United States,Consumer Staples,Specialty Foods
WESTW,Westrock Coffee Company Warrants,United States,Consumer Staples,Specialty Foods
WETG,WeTrade Group Inc. Ordinary Shares,China,Technology,Computer Software: Prepackaged Software
WEYS,Weyco Group Inc. Common Stock,United States,Consumer Discretionary,Shoe Manufacturing
WFCF,Where Food Comes From Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software
WFRD,Weatherford International plc Ordinary Shares,United States,Industrials,Metal Fabrications
WHF,WhiteHorse Finance Inc. Common Stock,United States,Finance,Finance Companies
WHLM,Wilhelmina International Inc. Common Stock,United States,Consumer Discretionary,Business Services
WHLR,Wheeler Real Estate Investment Trust Inc. Common Stock,United States,Real Estate,Real Estate Investment Trusts
WHLRD,Wheeler Real Estate Investment Trust Inc. Series D Cumulative Preferred Stock,United States,Real Estate,Real Estate Investment Trusts
WHLRL,Wheeler Real Estate Investment Trust Inc. 7.00% Senior Subordinated Convertible Notes Due 2031,United States,Real Estate,Real Estate Investment Trusts
WHLRP,Wheeler Real Estate Investment Trust Inc. Class B Preferred Stock,United States,Real Estate,Real Estate Investment Trusts
WILC,G. Willi-Food International  Ltd. Ordinary Shares,Israel,Consumer Discretionary,Food Distributors
WIMI,WiMi Hologram Cloud Inc. American Depositary Share,China,Technology,Computer Software: Prepackaged Software
WINA,Winmark Corporation Common Stock,United States,Miscellaneous,Diversified Commercial Services
WING,Wingstop Inc. Common Stock,United States,Consumer Discretionary,Restaurants
WINT,Windtree Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
WINV,WinVest Acquisition Corp. Common Stock,United States,Industrials,Consumer Electronics/Appliances
WINVR,WinVest Acquisition Corp. Right,United States,Finance,Business Services
WINVW,WinVest Acquisition Corp. Warrant,United States,Industrials,Consumer Electronics/Appliances
WIRE,Encore Wire Corporation Common Stock,United States,Industrials,Metal Fabrications
WISA,WiSA Technologies Inc. Common Stock,United States,Technology,Electronic Components
WISH,ContextLogic Inc. Class A Common Stock,United States,Consumer Discretionary,Durable Goods
WIX,Wix.com Ltd. Ordinary Shares,Israel,Technology,Interactive Media
WKEY,WISeKey International Holding AG American Depositary Shares,Switzerland,Technology,EDP Services
WKHS,Workhorse Group Inc. Common Stock,United States,Consumer Discretionary,Auto Manufacturing
WKME,WalkMe Ltd. Ordinary Shares,Israel,Technology,EDP Services
WKSP,Worksport Ltd. Common Stock,Canada,Consumer Discretionary,Auto Parts:O.E.M.
WKSPW,Worksport Ltd. Warrant,Canada,Consumer Discretionary,Auto Parts:O.E.M.
WLDN,Willdan Group Inc. Common Stock,United States,Consumer Discretionary,Military/Government/Technical
WLDS,Wearable Devices Ltd. Ordinary Share,Israel,Telecommunications,Computer Communications Equipment
WLDSW,Wearable Devices Ltd. Warrant,Israel,Telecommunications,Computer Communications Equipment
WLFC,Willis Lease Finance Corporation Common Stock,United States,Industrials,Aerospace
WMG,Warner Music Group Corp. Class A Common Stock,United States,Consumer Discretionary,Movies/Entertainment
WMPN,William Penn Bancorporation Common Stock,United States,Finance,Savings Institutions
WNEB,Western New England Bancorp Inc. Common Stock,United States,Finance,Savings Institutions
WNW,Meiwu Technology Company Limited Ordinary Shares,China,Consumer Discretionary,Catalog/Specialty Distribution
WOOF,Petco Health and Wellness Company Inc. Class A Common Stock,United States,Miscellaneous,Diversified Commercial Services
WORX,SCWorx Corp. Common Stock,United States,Health Care,Managed Health Care
WPRT,Westport Fuel Systems Inc Common Shares,Canada,Consumer Discretionary,Multi-Sector Companies
WRAP,Wrap Technologies Inc. Common Stock,United States,Industrials,Industrial Machinery/Components
WRLD,World Acceptance Corporation Common Stock,United States,Finance,Finance: Consumer Services
WSBC,WesBanco Inc. Common Stock,United States,Finance,Major Banks
WSBCP,WesBanco Inc. Depositary Shares Each Representing a 1/40th Interest in a Share of 6.75% Fixed-Rate Reset Non-Cumulative Perpetual Preferred Stock Series A,United States,Finance,Major Banks
WSBF,Waterstone Financial Inc. Common Stock (MD),United States,Finance,Savings Institutions
WSC,WillScot Mobile Mini Holdings Corp. Class A Common Stock,United States,Consumer Discretionary,Diversified Commercial Services
WSFS,WSFS Financial Corporation Common Stock,United States,Finance,Major Banks
WTBA,West Bancorporation Common Stock,United States,Finance,Major Banks
WTER,The Alkaline Water Company Inc. Common Stock,United States,Consumer Staples,Beverages (Production/Distribution)
WTFC,Wintrust Financial Corporation Common Stock,United States,Finance,Major Banks
WTFCM,Wintrust Financial Corporation Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock Series D,United States,Finance,Major Banks
WTFCP,Wintrust Financial Corporation Depositary Shares Each Representing a 1/1000th Interest in a Share of 6.875% Fixed-Rate Reset Non-Cumulative Perpetual Preferred Stock Series E,United States,Finance,Major Banks
WTMA,Welsbach Technology Metals Acquisition Corp. Common Stock,United States,Industrials,Consumer Electronics/Appliances
WTW,Willis Towers Watson Public Limited Company Ordinary Shares,United Kingdom,Finance,Specialty Insurers
WULF,TeraWulf Inc. Common Stock,United States,Finance,Investment Bankers/Brokers/Service
WVE,Wave Life Sciences Ltd. Ordinary Shares,Singapore,Health Care,Biotechnology: Pharmaceutical Preparations
WVVI,Willamette Valley Vineyards Inc. Common Stock,United States,Consumer Staples,Beverages (Production/Distribution)
WVVIP,Willamette Valley Vineyards Inc. Series A Redeemable Preferred Stock,United States,Consumer Staples,Beverages (Production/Distribution)
WW,WW International Inc. Common Stock,United States,Consumer Discretionary,Other Consumer Services
WWAC,Worldwide Webb Acquisition Corp. Class A Ordinary Share,United States,Finance,Business Services
WWD,Woodward Inc. Common Stock,United States,Industrials,Military/Government/Technical
WYNN,Wynn Resorts Limited Common stock,United States,Consumer Discretionary,Hotels/Resorts
XAIR,Beyond Air Inc. Common Stock,United States,Technology,Interactive Media
XBIO,Xenetic Biosciences Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
XBIOW,Xenetic Biosciences Inc. Warrants,United States,Health Care,Biotechnology: Pharmaceutical Preparations
XBIT,XBiotech Inc. Common Stock,United States,Health Care,Pharmaceuticals and Biotechnology
XCUR,Exicure Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
XEL,Xcel Energy Inc. Common Stock,United States,Utilities,Power Generation
XELA,Exela Technologies Inc. Common Stock,United States,Technology,Retail: Computer Software & Peripheral Equipment
XELAP,Exela Technologies Inc. 6.00% Series B Cumulative Convertible Perpetual Preferred Stock,United States,Technology,Retail: Computer Software & Peripheral Equipment
XELB,Xcel Brands Inc. Common Stock,United States,Consumer Discretionary,Industrial Specialties
XENE,Xenon Pharmaceuticals Inc. Common Shares,Canada,Health Care,Pharmaceuticals and Biotechnology
XERS,Xeris Biopharma Holdings Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
XFIN,ExcelFin Acquisition Corp Class A Common Stock,United States,Industrials,Consumer Electronics/Appliances
XFINU,ExcelFin Acquisition Corp Unit,United States,Industrials,Consumer Electronics/Appliances
XFOR,X4 Pharmaceuticals Inc. Common Stock,United States,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
XGN,Exagen Inc. Common Stock,United States,Health Care,Medical Specialities
XLO,Xilio Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
XM,Qualtrics International Inc. Class A Common Stock,United States,Technology,Computer Software: Prepackaged Software
XMTR,Xometry Inc. Class A Common Stock,United States,Technology,Industrial Machinery/Components
XNCR,Xencor Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
XNET,Xunlei Limited American Depositary Shares,China,Technology,Computer Software: Prepackaged Software
XOMA,XOMA Corporation Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
XOMAO,XOMA Corporation Depositary Shares Rep Series B 8.375% Cumulative Preferred Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
XOMAP,XOMA Corporation 8.625% Series A Cumulative Perpetual Preferred Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
XOS,Xos Inc. Common Stock,United States,Consumer Discretionary,Construction/Ag Equipment/Trucks
XOSWW,Xos Inc. Warrants,United States,Consumer Discretionary,Construction/Ag Equipment/Trucks
XP,XP Inc. Class A Common Stock,Brazil,Finance,Investment Bankers/Brokers/Service
XPAX,XPAC Acquisition Corp. Class A Ordinary Shares,United States,Finance,Business Services
XPAXW,XPAC Acquisition Corp. Warrant,United States,Finance,Business Services
XPDB,Power & Digital Infrastructure Acquisition II Corp. Class A Common Stock,United States,Industrials,Consumer Electronics/Appliances
XPDBW,Power & Digital Infrastructure Acquisition II Corp. Warrant,United States,Industrials,Consumer Electronics/Appliances
XPEL,XPEL Inc. Common Stock,United States,Consumer Discretionary,Auto Parts:O.E.M.
XPON,Expion360 Inc. Common Stock,United States,Technology,Electronic Components
XRAY,DENTSPLY SIRONA Inc. Common Stock,United States,Health Care,Medical/Dental Instruments
XRTX,XORTX Therapeutics Inc. Common Stock,Canada,Health Care,Pharmaceuticals and Biotechnology
XRX,Xerox Holdings Corporation Common Stock,United States,Technology,EDP Services
XTLB,XTL Biopharmaceuticals Ltd. American Depositary Shares,Israel,Health Care,Biotechnology: Pharmaceutical Preparations
XWEL,XWELL Inc. Common Stock,United States,Consumer Discretionary,Other Consumer Services
XXII,22nd Century Group Inc. Common Stock,United States,,
YELL,Yellow Corporation Common Stock,United States,Industrials,Trucking Freight/Courier Services
YGMZ,MingZhu Logistics Holdings Limited Ordinary Shares,China,Consumer Discretionary,Transportation Services
YI,111 Inc. American Depositary Shares,China,Consumer Staples,Retail-Drug Stores and Proprietary Stores
YJ,Yunji Inc. American Depository Shares,China,Consumer Discretionary,Other Specialty Stores
YMAB,Y-mAbs Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
YORW,York Water Company (The) Common Stock,United States,Utilities,Water Supply
YOSH,Yoshiharu Global Co. Class A Common Stock,United States,Consumer Discretionary,Restaurants
YOTA,Yotta Acquisition Corporation Common Stock,United States,Industrials,Consumer Electronics/Appliances
YOTAR,Yotta Acquisition Corporation Right,United States,Finance,Business Services
YQ,17 Education & Technology Group Inc. American Depositary Shares,China,Real Estate,Other Consumer Services
YTEN,Yield10 Bioscience Inc. Common Stock,United States,,
YTRA,Yatra Online Inc. Ordinary Shares,India,Industrials,Consumer Electronics/Appliances
YVR,Liquid Media Group Ltd. Common Shares,Canada,,
YY,JOYY Inc. American Depositary Shares,China,Technology,EDP Services
Z,Zillow Group Inc. Class C Capital Stock,United States,Consumer Discretionary,Business Services
ZBRA,Zebra Technologies Corporation Class A Common Stock,United States,Technology,Computer peripheral equipment
ZCMD,Zhongchao Inc. Class A Ordinary Shares,China,Real Estate,Other Consumer Services
ZD,Ziff Davis Inc. Common Stock,United States,Consumer Discretionary,Advertising
ZENV,Zenvia Inc. Class A Common Stock,Brazil,Technology,Computer Software: Prepackaged Software
ZEST,Ecoark Holdings Inc. Common Stock,United States,Energy,Oil & Gas Production
ZEUS,Olympic Steel Inc. Common Stock,United States,Industrials,Steel/Iron Ore
ZFOX,ZeroFox Holdings Inc. Common Stock,United States,Technology,EDP Services
ZFOXW,ZeroFox Holdings Inc. Warrants,United States,Technology,EDP Services
ZG,Zillow Group Inc. Class A Common Stock,United States,Consumer Discretionary,Business Services
ZI,ZoomInfo Technologies Inc Common Stock,United States,Technology,Computer Software: Prepackaged Software
ZIMV,ZimVie Inc. Common Stock,United States,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
ZING,FTAC Zeus Acquisition Corp. Class A Common Stock,United States,Industrials,Consumer Electronics/Appliances
ZINGW,FTAC Zeus Acquisition Corp. Warrant,United States,Industrials,Consumer Electronics/Appliances
ZION,Zions Bancorporation N.A. Common Stock,United States,Finance,Major Banks
ZIONL,Zions Bancorporation 6.95% Fixed-to-Floating Rate Subordinated Notes,United States,Finance,Major Banks
ZIONO,Zions Bancorporation N.A. Dep Shs Repstg 1/40th Perp Pfd Ser G,United States,Finance,Major Banks
